ticker,trade_date,close,volume,dollar_volume,as_of,source,fetched_at
OTCP,2025-09-23,12.108,500000.0,6054000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
OTCP,2025-09-24,11.892,500000.0,5946000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
OTCP,2025-09-25,11.928,500000.0,5964000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
OTCP,2025-09-26,11.964,500000.0,5982000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
OTCP,2025-09-29,12.0,500000.0,6000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
OTCP,2025-09-30,12.036,500000.0,6018000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
OTCP,2025-10-01,12.072,500000.0,6036000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
OTCP,2025-10-02,12.108,500000.0,6054000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
OTCP,2025-10-03,11.892,500000.0,5946000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
OTCP,2025-10-06,11.928,500000.0,5964000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
OTCP,2025-10-07,11.964,500000.0,5982000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
OTCP,2025-10-08,12.0,500000.0,6000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
OTCP,2025-10-09,12.036,500000.0,6018000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
OTCP,2025-10-10,12.072,500000.0,6036000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
OTCP,2025-10-13,12.108,500000.0,6054000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
OTCP,2025-10-14,11.892,500000.0,5946000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
OTCP,2025-10-15,11.928,500000.0,5964000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
OTCP,2025-10-16,11.964,500000.0,5982000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
OTCP,2025-10-17,12.0,500000.0,6000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
OTCP,2025-10-20,12.036,500000.0,6018000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
OTCP,2025-10-21,12.072,500000.0,6036000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
OTCP,2025-10-22,12.108,500000.0,6054000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
OTCP,2025-10-23,11.892,500000.0,5946000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
OTCP,2025-10-24,11.928,500000.0,5964000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
OTCP,2025-10-27,11.964,500000.0,5982000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
OTCP,2025-10-28,12.0,500000.0,6000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
OTCP,2025-10-29,12.036,500000.0,6018000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
OTCP,2025-10-30,12.072,500000.0,6036000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
OTCP,2025-10-31,12.108,500000.0,6054000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
OTCP,2025-11-03,11.892,500000.0,5946000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
OTCP,2025-11-04,11.928,500000.0,5964000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
OTCP,2025-11-05,11.964,500000.0,5982000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
OTCP,2025-11-06,12.0,500000.0,6000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
OTCP,2025-11-07,12.036,500000.0,6018000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
OTCP,2025-11-10,12.072,500000.0,6036000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
OTCP,2025-11-11,12.108,500000.0,6054000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
OTCP,2025-11-12,11.892,500000.0,5946000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
OTCP,2025-11-13,11.928,500000.0,5964000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
OTCP,2025-11-14,11.964,500000.0,5982000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
OTCP,2025-11-17,12.0,500000.0,6000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
OTCP,2025-11-18,12.036,500000.0,6018000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
OTCP,2025-11-19,12.072,500000.0,6036000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
OTCP,2025-11-20,12.108,500000.0,6054000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
OTCP,2025-11-21,11.892,500000.0,5946000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
OTCP,2025-11-24,11.928,500000.0,5964000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
OTCP,2025-11-25,11.964,500000.0,5982000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
OTCP,2025-11-26,12.0,500000.0,6000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
OTCP,2025-11-27,12.036,500000.0,6018000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
OTCP,2025-11-28,12.072,500000.0,6036000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
OTCP,2025-12-01,12.108,500000.0,6054000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
OTCP,2025-12-02,11.892,500000.0,5946000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
OTCP,2025-12-03,11.928,500000.0,5964000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
OTCP,2025-12-04,11.964,500000.0,5982000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
OTCP,2025-12-05,12.0,500000.0,6000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
OTCP,2025-12-08,12.036,500000.0,6018000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
OTCP,2025-12-09,12.072,500000.0,6036000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
OTCP,2025-12-10,12.108,500000.0,6054000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
OTCP,2025-12-11,11.892,500000.0,5946000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
OTCP,2025-12-12,11.928,500000.0,5964000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
OTCP,2025-12-15,11.964,500000.0,5982000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
OTCP,2025-12-16,12.0,500000.0,6000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
OTCP,2025-12-17,12.036,500000.0,6018000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
OTCP,2025-12-18,12.072,500000.0,6036000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
OTCP,2025-12-19,12.108,500000.0,6054000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
OTCP,2025-12-22,11.892,500000.0,5946000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
OTCP,2025-12-23,11.928,500000.0,5964000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
OTCP,2025-12-24,11.964,500000.0,5982000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
OTCP,2025-12-25,12.0,500000.0,6000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
OTCP,2025-12-26,12.036,500000.0,6018000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
OTCP,2025-12-29,12.072,500000.0,6036000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
OTCP,2025-12-30,12.108,500000.0,6054000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
OTCP,2025-12-31,11.892,500000.0,5946000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
OTCP,2026-01-01,11.928,500000.0,5964000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
OTCP,2026-01-02,11.964,500000.0,5982000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
OTCP,2026-01-05,12.0,500000.0,6000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
OTCP,2026-01-06,12.036,500000.0,6018000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
OTCP,2026-01-07,12.072,500000.0,6036000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
OTCP,2026-01-08,12.108,500000.0,6054000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
OTCP,2026-01-09,11.892,500000.0,5946000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
OTCP,2026-01-12,11.928,500000.0,5964000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
OTCP,2026-01-13,11.964,500000.0,5982000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
OTCP,2026-01-14,12.0,500000.0,6000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
OTCP,2026-01-15,12.036,500000.0,6018000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
OTCP,2026-01-16,12.072,500000.0,6036000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEWIPO,2025-09-15,44.595,2222222.22,99100000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEWIPO,2025-09-16,44.73,2222222.22,99400000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEWIPO,2025-09-17,44.865,2222222.22,99700000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEWIPO,2025-09-18,45.0,2222222.22,100000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEWIPO,2025-09-19,45.135,2222222.22,100300000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEWIPO,2025-09-22,45.27,2222222.22,100600000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEWIPO,2025-09-23,45.405,2222222.22,100900000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEWIPO,2025-09-24,44.595,2222222.22,99100000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEWIPO,2025-09-25,44.73,2222222.22,99400000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEWIPO,2025-09-26,44.865,2222222.22,99700000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEWIPO,2025-09-29,45.0,2222222.22,100000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEWIPO,2025-09-30,45.135,2222222.22,100300000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEWIPO,2025-10-01,45.27,2222222.22,100600000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEWIPO,2025-10-02,45.405,2222222.22,100900000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEWIPO,2025-10-03,44.595,2222222.22,99100000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEWIPO,2025-10-06,44.73,2222222.22,99400000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEWIPO,2025-10-07,44.865,2222222.22,99700000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEWIPO,2025-10-08,45.0,2222222.22,100000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEWIPO,2025-10-09,45.135,2222222.22,100300000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEWIPO,2025-10-10,45.27,2222222.22,100600000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEWIPO,2025-10-13,45.405,2222222.22,100900000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEWIPO,2025-10-14,44.595,2222222.22,99100000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEWIPO,2025-10-15,44.73,2222222.22,99400000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEWIPO,2025-10-16,44.865,2222222.22,99700000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEWIPO,2025-10-17,45.0,2222222.22,100000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEWIPO,2025-10-20,45.135,2222222.22,100300000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEWIPO,2025-10-21,45.27,2222222.22,100600000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEWIPO,2025-10-22,45.405,2222222.22,100900000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEWIPO,2025-10-23,44.595,2222222.22,99100000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEWIPO,2025-10-24,44.73,2222222.22,99400000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEWIPO,2025-10-27,44.865,2222222.22,99700000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEWIPO,2025-10-28,45.0,2222222.22,100000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEWIPO,2025-10-29,45.135,2222222.22,100300000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEWIPO,2025-10-30,45.27,2222222.22,100600000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEWIPO,2025-10-31,45.405,2222222.22,100900000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEWIPO,2025-11-03,44.595,2222222.22,99100000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEWIPO,2025-11-04,44.73,2222222.22,99400000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEWIPO,2025-11-05,44.865,2222222.22,99700000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEWIPO,2025-11-06,45.0,2222222.22,100000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEWIPO,2025-11-07,45.135,2222222.22,100300000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEWIPO,2025-11-10,45.27,2222222.22,100600000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEWIPO,2025-11-11,45.405,2222222.22,100900000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEWIPO,2025-11-12,44.595,2222222.22,99100000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEWIPO,2025-11-13,44.73,2222222.22,99400000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEWIPO,2025-11-14,44.865,2222222.22,99700000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEWIPO,2025-11-17,45.0,2222222.22,100000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEWIPO,2025-11-18,45.135,2222222.22,100300000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEWIPO,2025-11-19,45.27,2222222.22,100600000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEWIPO,2025-11-20,45.405,2222222.22,100900000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEWIPO,2025-11-21,44.595,2222222.22,99100000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEWIPO,2025-11-24,44.73,2222222.22,99400000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEWIPO,2025-11-25,44.865,2222222.22,99700000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEWIPO,2025-11-26,45.0,2222222.22,100000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEWIPO,2025-11-27,45.135,2222222.22,100300000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEWIPO,2025-11-28,45.27,2222222.22,100600000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEWIPO,2025-12-01,45.405,2222222.22,100900000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEWIPO,2025-12-02,44.595,2222222.22,99100000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEWIPO,2025-12-03,44.73,2222222.22,99400000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEWIPO,2025-12-04,44.865,2222222.22,99700000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEWIPO,2025-12-05,45.0,2222222.22,100000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEWIPO,2025-12-08,45.135,2222222.22,100300000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEWIPO,2025-12-09,45.27,2222222.22,100600000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEWIPO,2025-12-10,45.405,2222222.22,100900000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEWIPO,2025-12-11,44.595,2222222.22,99100000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEWIPO,2025-12-12,44.73,2222222.22,99400000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEWIPO,2025-12-15,44.865,2222222.22,99700000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEWIPO,2025-12-16,45.0,2222222.22,100000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEWIPO,2025-12-17,45.135,2222222.22,100300000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEWIPO,2025-12-18,45.27,2222222.22,100600000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEWIPO,2025-12-19,45.405,2222222.22,100900000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEWIPO,2025-12-22,44.595,2222222.22,99100000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEWIPO,2025-12-23,44.73,2222222.22,99400000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEWIPO,2025-12-24,44.865,2222222.22,99700000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEWIPO,2025-12-25,45.0,2222222.22,100000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEWIPO,2025-12-26,45.135,2222222.22,100300000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEWIPO,2025-12-29,45.27,2222222.22,100600000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEWIPO,2025-12-30,45.405,2222222.22,100900000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEWIPO,2025-12-31,44.595,2222222.22,99100000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEWIPO,2026-01-01,44.73,2222222.22,99400000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEWIPO,2026-01-02,44.865,2222222.22,99700000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEWIPO,2026-01-05,45.0,2222222.22,100000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEWIPO,2026-01-06,45.135,2222222.22,100300000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEWIPO,2026-01-07,45.27,2222222.22,100600000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEWIPO,2026-01-08,45.405,2222222.22,100900000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEWIPO,2026-01-09,44.595,2222222.22,99100000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEWIPO,2026-01-12,44.73,2222222.22,99400000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEWIPO,2026-01-13,44.865,2222222.22,99700000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEWIPO,2026-01-14,45.0,2222222.22,100000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEWIPO,2026-01-15,45.135,2222222.22,100300000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEWIPO,2026-01-16,45.27,2222222.22,100600000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
TINY,2025-09-15,4.955,2000000.0,9910000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
TINY,2025-09-16,4.97,2000000.0,9940000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
TINY,2025-09-17,4.985,2000000.0,9970000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
TINY,2025-09-18,5.0,2000000.0,10000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
TINY,2025-09-19,5.015,2000000.0,10030000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
TINY,2025-09-22,5.03,2000000.0,10060000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
TINY,2025-09-23,5.045,2000000.0,10090000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
TINY,2025-09-24,4.955,2000000.0,9910000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
TINY,2025-09-25,4.97,2000000.0,9940000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
TINY,2025-09-26,4.985,2000000.0,9970000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
TINY,2025-09-29,5.0,2000000.0,10000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
TINY,2025-09-30,5.015,2000000.0,10030000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
TINY,2025-10-01,5.03,2000000.0,10060000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
TINY,2025-10-02,5.045,2000000.0,10090000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
TINY,2025-10-03,4.955,2000000.0,9910000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
TINY,2025-10-06,4.97,2000000.0,9940000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
TINY,2025-10-07,4.985,2000000.0,9970000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
TINY,2025-10-08,5.0,2000000.0,10000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
TINY,2025-10-09,5.015,2000000.0,10030000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
TINY,2025-10-10,5.03,2000000.0,10060000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
TINY,2025-10-13,5.045,2000000.0,10090000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
TINY,2025-10-14,4.955,2000000.0,9910000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
TINY,2025-10-15,4.97,2000000.0,9940000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
TINY,2025-10-16,4.985,2000000.0,9970000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
TINY,2025-10-17,5.0,2000000.0,10000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
TINY,2025-10-20,5.015,2000000.0,10030000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
TINY,2025-10-21,5.03,2000000.0,10060000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
TINY,2025-10-22,5.045,2000000.0,10090000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
TINY,2025-10-23,4.955,2000000.0,9910000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
TINY,2025-10-24,4.97,2000000.0,9940000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
TINY,2025-10-27,4.985,2000000.0,9970000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
TINY,2025-10-28,5.0,2000000.0,10000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
TINY,2025-10-29,5.015,2000000.0,10030000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
TINY,2025-10-30,5.03,2000000.0,10060000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
TINY,2025-10-31,5.045,2000000.0,10090000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
TINY,2025-11-03,4.955,2000000.0,9910000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
TINY,2025-11-04,4.97,2000000.0,9940000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
TINY,2025-11-05,4.985,2000000.0,9970000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
TINY,2025-11-06,5.0,2000000.0,10000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
TINY,2025-11-07,5.015,2000000.0,10030000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
TINY,2025-11-10,5.03,2000000.0,10060000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
TINY,2025-11-11,5.045,2000000.0,10090000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
TINY,2025-11-12,4.955,2000000.0,9910000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
TINY,2025-11-13,4.97,2000000.0,9940000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
TINY,2025-11-14,4.985,2000000.0,9970000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
TINY,2025-11-17,5.0,2000000.0,10000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
TINY,2025-11-18,5.015,2000000.0,10030000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
TINY,2025-11-19,5.03,2000000.0,10060000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
TINY,2025-11-20,5.045,2000000.0,10090000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
TINY,2025-11-21,4.955,2000000.0,9910000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
TINY,2025-11-24,4.97,2000000.0,9940000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
TINY,2025-11-25,4.985,2000000.0,9970000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
TINY,2025-11-26,5.0,2000000.0,10000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
TINY,2025-11-27,5.015,2000000.0,10030000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
TINY,2025-11-28,5.03,2000000.0,10060000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
TINY,2025-12-01,5.045,2000000.0,10090000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
TINY,2025-12-02,4.955,2000000.0,9910000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
TINY,2025-12-03,4.97,2000000.0,9940000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
TINY,2025-12-04,4.985,2000000.0,9970000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
TINY,2025-12-05,5.0,2000000.0,10000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
TINY,2025-12-08,5.015,2000000.0,10030000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
TINY,2025-12-09,5.03,2000000.0,10060000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
TINY,2025-12-10,5.045,2000000.0,10090000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
TINY,2025-12-11,4.955,2000000.0,9910000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
TINY,2025-12-12,4.97,2000000.0,9940000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
TINY,2025-12-15,4.985,2000000.0,9970000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
TINY,2025-12-16,5.0,2000000.0,10000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
TINY,2025-12-17,5.015,2000000.0,10030000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
TINY,2025-12-18,5.03,2000000.0,10060000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
TINY,2025-12-19,5.045,2000000.0,10090000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
TINY,2025-12-22,4.955,2000000.0,9910000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
TINY,2025-12-23,4.97,2000000.0,9940000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
TINY,2025-12-24,4.985,2000000.0,9970000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
TINY,2025-12-25,5.0,2000000.0,10000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
TINY,2025-12-26,5.015,2000000.0,10030000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
TINY,2025-12-29,5.03,2000000.0,10060000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
TINY,2025-12-30,5.045,2000000.0,10090000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
TINY,2025-12-31,4.955,2000000.0,9910000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
TINY,2026-01-01,4.97,2000000.0,9940000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
