ticker,name,sector,industry,final_bucket,decision_stage,decision_reason,rank,eligible,robust_return,expected_irr,median_irr,p10_irr,hurdle_cvar,business_quality,model_confidence,data_confidence,evidence_confidence,catastrophic_tail_floor_applied,catastrophic_tail_scenarios
NKE,"NIKE, Inc.",Consumer Cyclical,Apparel - Footwear & Accessories,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,62,False,-0.21074071448994797,-0.04289814738731363,-0.05001033061416818,-0.09074071448994796,0.21074071448994797,0.7641,0.589761,1.0,0.589761,False,
FIX,"Comfort Systems USA, Inc.",Industrials,Engineering & Construction,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,215,False,-0.47384287073502485,-0.27525810459828787,-0.27097214082059506,-0.35384287073502485,0.47384287073502485,0.8776,0.540918,1.0,0.540918,False,
TRV,"The Travelers Companies, Inc.",Financial Services,Insurance - Property & Casualty,watchlist,step2_model_routing,insurance_model_not_supported,,,,,,,,,,,,,
DLR,"Digital Realty Trust, Inc.",Real Estate,REIT - Specialty,watchlist,step2_model_routing,reit_model_not_supported,,,,,,,,,,,,,
RSG,"Republic Services, Inc.",Industrials,Waste Management,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,56,False,-0.1968545056082075,0.018872990310046616,0.029907850472955064,-0.07685450560820752,0.1968545056082075,0.9818,0.8645,1.0,0.8645,False,
TFC,Truist Financial Corporation,Financial Services,Banks - Regional,watchlist,step2_model_routing,bank_model_not_supported,,,,,,,,,,,,,
HPE,Hewlett Packard Enterprise Company,Technology,Computer Hardware,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,234,False,-0.5498784535727463,-0.2442384933849098,-0.21604295087745412,-0.4298784535727463,0.5498784535727463,0.254,0.571779,1.0,0.571779,False,
CIEN,Ciena Corporation,Technology,Communication Equipment,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,241,False,-0.5988463722092274,-0.39284775218347934,-0.3860641818086151,-0.4788463722092274,0.5988463722092274,0.4863,0.494829,1.0,0.494829,False,
APD,"Air Products and Chemicals, Inc.",Basic Materials,Chemicals - Specialty,hard_filter_rejected,step2_hard_filters,interest_coverage;excessive_leverage,,,,,,,,,,,,,
GWW,"W.W. Grainger, Inc.",Industrials,Industrial - Distribution,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,129,False,-0.3131566105235106,-0.10423621951731549,-0.09719519020873121,-0.19315661052351066,0.3131566105235106,0.9434,0.8171,1.0,0.8171,False,
TGT,Target Corporation,Consumer Defensive,Discount Stores,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,102,False,-0.2805166743916925,-0.07937263027270089,-0.07984598996699785,-0.16051667439169248,0.2805166743916925,0.7312,0.579393,1.0,0.579393,False,
TEL,TE Connectivity Ltd.,Technology,"Hardware, Equipment & Parts",research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,84,False,-0.24218417695257807,-0.04489791957821577,-0.03990504377870817,-0.12218417695257808,0.24218417695257807,0.867,0.7957,1.0,0.7957,False,
COHR,"Coherent, Inc.",Technology,"Hardware, Equipment & Parts",hard_filter_rejected,step2_hard_filters,severe_dilution,,,,,,,,,,,,,
NUE,Nucor Corporation,Basic Materials,Steel,watchlist,step6_scenario_valuation,insufficient_post_valuation_model_confidence,,,,-0.19013369711392444,-0.15163242228736634,-0.520210443189717,0.640210443189717,0.3119,0.300186,1.0,0.300186,False,
SRE,Sempra,Utilities,Diversified Utilities,hard_filter_rejected,step2_hard_filters,persistent_negative_fcf;excessive_leverage,,,,,,,,,,,,,
AFL,Aflac Incorporated,Financial Services,Insurance - Life,watchlist,step2_model_routing,insurance_model_not_supported,,,,,,,,,,,,,
KEYS,"Keysight Technologies, Inc.",Technology,"Hardware, Equipment & Parts",research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,222,False,-0.4882232111910707,-0.26398119973928263,-0.25586929581913875,-0.3682232111910707,0.4882232111910707,0.6293,0.5422140000000001,1.0,0.5422140000000001,False,
D,"Dominion Energy, Inc.",Utilities,Regulated Electric,hard_filter_rejected,step2_hard_filters,persistent_negative_fcf;excessive_leverage,,,,,,,,,,,,,
TRGP,Targa Resources Corp.,Energy,Oil & Gas Midstream,watchlist,step6_scenario_valuation,insufficient_post_valuation_model_confidence,,,,-0.28811330897260634,-0.1547432750638109,-0.95,1.0699999999999998,0.6616,0.33021,1.0,0.33021,True,bear
O,Realty Income Corporation,Real Estate,REIT - Retail,watchlist,step2_model_routing,reit_model_not_supported,,,,,,,,,,,,,
F,Ford Motor Company,Consumer Cyclical,Auto - Manufacturers,hard_filter_rejected,step2_hard_filters,excessive_leverage,,,,,,,,,,,,,
CARR,Carrier Global Corporation,Industrials,Industrial - Machinery,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,275,False,-1.0699999999999998,-0.44666185513196976,-0.3220584445516579,-0.95,1.0699999999999998,0.6046,0.48729600000000006,1.0,0.48729600000000006,True,bear
LHX,"L3Harris Technologies, Inc.",Industrials,Aerospace & Defense,watchlist,step6_scenario_valuation,invalid_valuation_output,,,,-0.5743084884939889,-0.95,-0.95,1.0699999999999998,0.3876,,1.0,,False,
PSA,Public Storage,Real Estate,REIT - Industrial,watchlist,step2_model_routing,reit_model_not_supported,,,,,,,,,,,,,
MET,"MetLife, Inc.",Financial Services,Insurance - Life,watchlist,step2_model_routing,insurance_model_not_supported,,,,,,,,,,,,,
OKE,"ONEOK, Inc.",Energy,Oil & Gas Midstream,hard_filter_rejected,step2_hard_filters,severe_dilution,,,,,,,,,,,,,
ALL,The Allstate Corporation,Financial Services,Insurance - Property & Casualty,watchlist,step2_model_routing,insurance_model_not_supported,,,,,,,,,,,,,
OXY,Occidental Petroleum Corporation,Energy,Oil & Gas Exploration & Production,watchlist,step6_scenario_valuation,insufficient_post_valuation_model_confidence,,,,-0.24566388190723953,-0.08620485336286943,-0.95,1.0699999999999998,0.4233,0.325134,1.0,0.325134,True,bear
AJG,Arthur J. Gallagher & Co.,Financial Services,Insurance - Brokers,watchlist,step2_model_routing,insurance_model_not_supported,,,,,,,,,,,,,
COR,"Cencora, Inc.",Healthcare,Medical - Distribution,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,52,False,-0.18900711565394884,0.06102243814675604,0.07843385381274859,-0.06900711565394885,0.18900711565394884,0.973,0.9085,1.0,0.9085,False,
DAL,"Delta Air Lines, Inc.",Industrials,"Airlines, Airports & Air Services",research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,254,False,-1.0699999999999998,-0.049533533491194215,0.10563582446193324,-0.95,1.0699999999999998,0.5366,0.4189,1.0,0.4189,True,bear
BDX,"Becton, Dickinson and Company",Healthcare,Medical - Instruments & Supplies,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,265,False,-1.0699999999999998,-0.3204338133495184,-0.14711601739982139,-0.95,1.0699999999999998,0.4155,0.7077,1.0,0.7077,True,bear
CAH,"Cardinal Health, Inc.",Healthcare,Medical - Distribution,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,264,False,-1.0699999999999998,-0.3132319025622564,-0.19893904105410906,-0.95,1.0699999999999998,0.6438,0.5860350000000001,1.0,0.5860350000000001,True,bear
AME,"AMETEK, Inc.",Industrials,Electrical Equipment & Parts,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,142,False,-0.32931978992884975,-0.13214559099506,-0.12580697109806346,-0.20931978992884975,0.32931978992884975,0.7892,0.7887,1.0,0.7887,False,
ROK,"Rockwell Automation, Inc.",Industrials,Industrial - Machinery,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,201,False,-0.43684072187781564,-0.21328107382432784,-0.20368783803933177,-0.31684072187781565,0.43684072187781564,0.8318,0.68139,1.0,0.68139,False,
AZO,"AutoZone, Inc.",Consumer Cyclical,Specialty Retail,research_queue,step7_risk_adjusted_ranking,robust_return<=0,21,False,-0.134064721971573,0.10995702927793907,0.1268921995657366,-0.01964740361981964,0.13964740361981964,0.98,0.81,1.0,0.81,False,
CTVA,"Corteva, Inc.",Basic Materials,Agricultural Inputs,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,178,False,-0.40860047390917315,-0.08429982398520221,-0.06673556504538279,-0.28860047390917315,0.40860047390917315,0.2788,0.58338,1.0,0.58338,False,
ETR,Entergy Corporation,Utilities,Regulated Electric,hard_filter_rejected,step2_hard_filters,persistent_negative_fcf,,,,,,,,,,,,,
VST,Vistra Corp.,Utilities,Independent Power Producers,hard_filter_rejected,step2_hard_filters,interest_coverage,,,,,,,,,,,,,
EW,Edwards Lifesciences Corporation,Healthcare,Medical - Devices,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,79,False,-0.23775548784062261,-0.08216811328456967,-0.08222751322318797,-0.11775548784062262,0.23775548784062261,0.9357,0.7382700000000001,0.95,0.7013565,False,
STT,State Street Corporation,Financial Services,Asset Management,watchlist,step2_model_routing,asset_management_model_not_supported,,,,,,,,,,,,,
GRMN,Garmin Ltd.,Technology,"Hardware, Equipment & Parts",hard_filter_rejected,step2_hard_filters,adr_excluded,,,,,,,,,,,,,
HUM,Humana Inc.,Healthcare,Medical - Healthcare Plans,research_queue,step7_risk_adjusted_ranking,robust_return<=0,9,False,-0.0402686030244855,0.15812231621712275,0.1648853471357143,0.05275440564000749,0.0672455943599925,0.6591,0.60102,1.0,0.60102,False,
WAB,Westinghouse Air Brake Technologies Corporation,Industrials,Railroads,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,244,False,-0.6701389071927405,-0.2156173133771517,-0.15766890652448637,-0.5501389071927405,0.6701389071927405,0.5122,0.4611,1.0,0.4611,False,
ARES,Ares Management Corporation,Financial Services,Asset Management,watchlist,step2_model_routing,asset_management_model_not_supported,,,,,,,,,,,,,
DHI,"D.R. Horton, Inc.",Consumer Cyclical,Residential Construction,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,66,False,-0.21197737335052802,-0.025595843702467362,-0.03522512745694254,-0.09197737335052804,0.21197737335052802,0.6819,0.4622589000000001,1.0,0.4622589000000001,False,
MSCI,MSCI Inc.,Financial Services,Financial - Data & Stock Exchanges,watchlist,step2_model_routing,financial_sector_model_not_supported,,,,,,,,,,,,,
YUM,"Yum! Brands, Inc.",Consumer Cyclical,Restaurants,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,51,False,-0.18382053211564198,0.09027777570881884,0.11151863339182459,-0.06382053211564197,0.18382053211564198,0.9664,0.8471,1.0,0.8471,False,
XYZ,"Block, Inc.",Technology,Software - Infrastructure,watchlist,step6_scenario_valuation,insufficient_post_valuation_model_confidence,,,,-0.2536711555236252,-0.27951717925607233,-0.36703817231464186,0.48703817231464186,0.1391,0.285849,1.0,0.285849,False,
CMG,"Chipotle Mexican Grill, Inc.",Consumer Cyclical,Restaurants,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,176,False,-0.4068504230515099,-0.1611364471522392,-0.15057084399741136,-0.28685042305150993,0.4068504230515099,0.842,0.7294,0.95,0.69293,False,
AMP,"Ameriprise Financial, Inc.",Financial Services,Asset Management,watchlist,step2_model_routing,asset_management_model_not_supported,,,,,,,,,,,,,
VTR,"Ventas, Inc.",Real Estate,REIT - Healthcare Facilities,watchlist,step2_model_routing,reit_model_not_supported,,,,,,,,,,,,,
JBL,Jabil Inc.,Technology,"Hardware, Equipment & Parts",research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,203,False,-0.44283998543425696,-0.21060725554270898,-0.20341301223816113,-0.32283998543425696,0.44283998543425696,0.8792,0.61614,1.0,0.61614,False,
CCL,Carnival Corporation & plc,Consumer Cyclical,Leisure,watchlist,step5_quality_risk,insufficient_model_confidence,,,,,,,,,0.3445,1.0,,,
CCI,Crown Castle Inc.,Real Estate,REIT - Specialty,watchlist,step2_model_routing,reit_model_not_supported,,,,,,,,,,,,,
AIG,"American International Group, Inc.",Financial Services,Insurance - Diversified,watchlist,step2_model_routing,insurance_model_not_supported,,,,,,,,,,,,,
LYV,"Live Nation Entertainment, Inc.",Communication Services,Entertainment,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,259,False,-1.0699999999999998,-0.19964698067924466,-0.19323000390140804,-0.95,1.0699999999999998,0.5312,0.4202,1.0,0.4202,True,bear
KR,The Kroger Co.,Consumer Defensive,Grocery Stores,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,207,False,-0.45922986867837606,-0.15896605406742306,-0.12796492077177385,-0.33922986867837607,0.45922986867837606,0.6865,0.7897,1.0,0.7897,False,
PEG,Public Service Enterprise Group Incorporated,Utilities,Regulated Electric,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,256,False,-1.0699999999999998,-0.16238028909428975,0.029690643306821606,-0.95,1.0699999999999998,0.3389,0.5933,1.0,0.5933,True,bear
ED,"Consolidated Edison, Inc.",Utilities,Regulated Electric,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,267,False,-1.0699999999999998,-0.3357124583330005,-0.18216022233245893,-0.95,1.0699999999999998,0.4356,0.65628,1.0,0.65628,True,bear
CBRE,"CBRE Group, Inc.",Real Estate,Real Estate - Services,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,187,False,-0.41624400614993645,-0.20290074757722323,-0.1980301144067198,-0.29624400614993646,0.41624400614993645,0.6907,0.615357,1.0,0.615357,False,
ADM,Archer-Daniels-Midland Company,Consumer Defensive,Agricultural Farm Products,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,231,False,-0.5289821449480951,-0.15886860089958646,-0.12220658475998786,-0.40898214494809515,0.5289821449480951,0.4975,0.48006,1.0,0.48006,False,
SYY,Sysco Corporation,Consumer Defensive,Food Distribution,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,100,False,-0.27676545707974576,0.05499271912849512,0.08216110897483307,-0.15676545707974576,0.27676545707974576,0.8108,0.6615,1.0,0.6615,False,
IRM,Iron Mountain Incorporated,Real Estate,REIT - Specialty,watchlist,step2_model_routing,reit_model_not_supported,,,,,,,,,,,,,
PRU,"Prudential Financial, Inc.",Financial Services,Insurance - Life,watchlist,step2_model_routing,insurance_model_not_supported,,,,,,,,,,,,,
PCG,PG&E Corporation,Utilities,Regulated Electric,hard_filter_rejected,step2_hard_filters,persistent_negative_fcf;interest_coverage;excessive_leverage,,,,,,,,,,,,,
VMC,Vulcan Materials Company,Basic Materials,Construction Materials,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,228,False,-0.5168009660267852,-0.21011876455559095,-0.18230632331105875,-0.39680096602678516,0.5168009660267852,0.3306,0.6619,1.0,0.6619,False,
WEC,"WEC Energy Group, Inc.",Utilities,Regulated Electric,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,271,False,-1.0699999999999998,-0.3981680291020893,-0.260807805735385,-0.95,1.0699999999999998,0.4397,0.65088,1.0,0.65088,True,bear
HSY,The Hershey Company,Consumer Defensive,Food Confectioners,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,54,False,-0.19269482626288661,-0.015699916767334773,-0.01782942263525908,-0.07269482626288662,0.19269482626288661,0.8434,0.654723,1.0,0.654723,False,
A,"Agilent Technologies, Inc.",Healthcare,Medical - Diagnostics & Research,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,132,False,-0.3165110959834419,-0.14369180496942133,-0.1417847670265473,-0.1965110959834419,0.3165110959834419,0.8034,0.8058,1.0,0.8058,False,
EME,"EMCOR Group, Inc.",Industrials,Engineering & Construction,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,167,False,-0.3836872407972987,-0.16562761830446104,-0.1614060471380071,-0.2636872407972987,0.3836872407972987,0.874,0.717,1.0,0.717,False,
HIG,"The Hartford Financial Services Group, Inc.",Financial Services,Insurance - Property & Casualty,watchlist,step2_model_routing,insurance_model_not_supported,,,,,,,,,,,,,
KVUE,Kenvue Inc.,Consumer Defensive,Household & Personal Products,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,145,False,-0.33656654723919927,-0.01042717304080723,0.015027509606443373,-0.21656654723919927,0.33656654723919927,0.5196,0.66708,0.95,0.633726,False,
MLM,"Martin Marietta Materials, Inc.",Basic Materials,Construction Materials,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,230,False,-0.5283980665149284,-0.21572940033274787,-0.18627147361621604,-0.4083980665149284,0.5283980665149284,0.4157,0.6507,1.0,0.6507,False,
MTB,M&T Bank Corporation,Financial Services,Banks - Regional,watchlist,step2_model_routing,bank_model_not_supported,,,,,,,,,,,,,
LVS,Las Vegas Sands Corp.,Consumer Cyclical,"Gambling, Resorts & Casinos",research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,255,False,-1.0699999999999998,-0.06072370327892708,0.11358800666639583,-0.95,1.0699999999999998,0.6904,0.39888,1.0,0.39888,True,bear
ZTS,Zoetis Inc.,Healthcare,Drug Manufacturers - General,research_queue,step7_risk_adjusted_ranking,robust_return<=0,8,False,-0.04017189128918732,0.15413719734642656,0.16927304690470918,0.03552671223878864,0.08447328776121135,0.9836,0.8991,1.0,0.8991,False,
HAL,Halliburton Company,Energy,Oil & Gas Equipment & Services,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,249,False,-0.7988938395678996,-0.11433499689446758,-0.0008318922016769367,-0.6788938395678996,0.7988938395678996,0.4704,0.4759,1.0,0.4759,False,
EQT,EQT Corporation,Energy,Oil & Gas Exploration & Production,hard_filter_rejected,step2_hard_filters,severe_dilution,,,,,,,,,,,,,
EL,The Estée Lauder Companies Inc.,Consumer Defensive,Household & Personal Products,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,240,False,-0.5751117801340297,-0.27470602891844464,-0.2539901022333652,-0.45511178013402975,0.5751117801340297,0.628,0.5350860000000001,1.0,0.5350860000000001,False,
CNC,Centene Corporation,Healthcare,Medical - Healthcare Plans,hard_filter_rejected,step2_hard_filters,interest_coverage;negative_ebitda_with_debt,,,,,,,,,,,,,
EXR,Extra Space Storage Inc.,Real Estate,REIT - Industrial,hard_filter_rejected,step2_hard_filters,security_type,,,,,,,,,,,,,
Q,"Qnity Electronics, Inc.",Technology,Semiconductors,hard_filter_rejected,step2_hard_filters,listing_age,,,,,,,,,,,,,
VICI,VICI Properties Inc.,Real Estate,REIT - Specialty,watchlist,step2_model_routing,reit_model_not_supported,,,,,,,,,,,,,
DTE,DTE Energy Company,Utilities,Regulated Electric,hard_filter_rejected,step2_hard_filters,persistent_negative_fcf;excessive_leverage,,,,,,,,,,,,,
IQV,IQVIA Holdings Inc.,Healthcare,Medical - Diagnostics & Research,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,266,False,-1.0699999999999998,-0.3337135713205498,-0.1809963830077322,-0.95,1.0699999999999998,0.3859,0.6702,1.0,0.6702,True,bear
AEE,Ameren Corporation,Utilities,Regulated Electric,hard_filter_rejected,step2_hard_filters,persistent_negative_fcf,,,,,,,,,,,,,
RJF,"Raymond James Financial, Inc.",Financial Services,Financial - Capital Markets,watchlist,step2_model_routing,asset_management_model_not_supported,,,,,,,,,,,,,
TPR,"Tapestry, Inc.",Consumer Cyclical,Luxury Goods,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,213,False,-0.4692410341714276,-0.17774757658626184,-0.16365274659765416,-0.3492410341714276,0.4692410341714276,0.7293,0.58338,1.0,0.58338,False,
DOV,Dover Corporation,Industrials,Industrial - Machinery,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,138,False,-0.32656215031340247,-0.15626376991494906,-0.15384561963146548,-0.20656215031340247,0.32656215031340247,0.7608,0.72306,1.0,0.72306,False,
TDY,Teledyne Technologies Incorporated,Technology,"Hardware, Equipment & Parts",research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,160,False,-0.3628782492745085,-0.11135210934844506,-0.09895539765202553,-0.24287824927450855,0.3628782492745085,0.6606,0.6462,1.0,0.6462,False,
IR,Ingersoll Rand Inc.,Industrials,Industrial - Machinery,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,181,False,-0.4114716545317787,-0.10502428804902586,-0.09483943242812522,-0.2914716545317787,0.4114716545317787,0.2771,0.35073,1.0,0.35073,False,
CFG,"Citizens Financial Group, Inc.",Financial Services,Banks - Regional,watchlist,step2_model_routing,bank_model_not_supported,,,,,,,,,,,,,
ATO,Atmos Energy Corporation,Utilities,Regulated Gas,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,243,False,-0.6578277642419562,-0.2708886536609498,-0.21859537642158094,-0.5378277642419562,0.6578277642419562,0.5371,0.58878,1.0,0.58878,False,
RMD,ResMed Inc.,Healthcare,Medical - Devices,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,37,False,-0.1620180900924606,0.04330620947803256,0.05315229799016381,-0.0420180900924606,0.1620180900924606,0.9669,0.895,1.0,0.895,False,
DVN,Devon Energy Corporation,Energy,Oil & Gas Exploration & Production,watchlist,step6_scenario_valuation,insufficient_post_valuation_model_confidence,,,,0.2556784161628457,0.2796560168964789,-0.15441103075863793,0.27441103075863793,0.6057,0.26710560000000005,1.0,0.26710560000000005,False,
EIX,Edison International,Utilities,Regulated Electric,hard_filter_rejected,step2_hard_filters,persistent_negative_fcf,,,,,,,,,,,,,
CNP,"CenterPoint Energy, Inc.",Utilities,Diversified Utilities,hard_filter_rejected,step2_hard_filters,persistent_negative_fcf;excessive_leverage,,,,,,,,,,,,,
FICO,Fair Isaac Corporation,Technology,Software - Application,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,162,False,-0.36884535003075136,-0.12130605237425693,-0.10583347884567043,-0.24884535003075137,0.36884535003075136,0.9176,0.69057,1.0,0.69057,False,
FE,FirstEnergy Corp.,Utilities,Regulated Electric,hard_filter_rejected,step2_hard_filters,persistent_negative_fcf;excessive_leverage,,,,,,,,,,,,,
OTIS,Otis Worldwide Corporation,Industrials,Industrial - Machinery,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,81,False,-0.23891394071280952,0.009527320993947826,0.02828052982222292,-0.11891394071280953,0.23891394071280952,0.9848,0.80577,1.0,0.80577,False,
PPL,PPL Corporation,Utilities,Regulated Electric,hard_filter_rejected,step2_hard_filters,persistent_negative_fcf,,,,,,,,,,,,,
PPG,"PPG Industries, Inc.",Basic Materials,Chemicals - Specialty,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,113,False,-0.29468462673132306,-0.05617168966273309,-0.043725582840852414,-0.17468462673132307,0.29468462673132306,0.7604,0.7543,1.0,0.7543,False,
AVB,"AvalonBay Communities, Inc.",Real Estate,REIT - Residential,watchlist,step2_model_routing,reit_model_not_supported,,,,,,,,,,,,,
NRG,"NRG Energy, Inc.",Utilities,Independent Power Producers,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,257,False,-1.0699999999999998,-0.17636670086358205,-0.045809743489371585,-0.95,1.0699999999999998,0.5741,0.35802,1.0,0.35802,True,bear
WSM,"Williams-Sonoma, Inc.",Consumer Cyclical,Specialty Retail,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,146,False,-0.34073891734762585,-0.16719218973012173,-0.1678360254358267,-0.22073891734762585,0.34073891734762585,0.9245,0.7133,0.95,0.677635,False,
XYL,Xylem Inc.,Industrials,Industrial - Machinery,hard_filter_rejected,step2_hard_filters,severe_dilution,,,,,,,,,,,,,
TPL,Texas Pacific Land Corporation,Energy,Oil & Gas Exploration & Production,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,106,False,-0.2889497154948185,-0.05434405563973993,-0.04384858297999014,-0.1689497154948185,0.2889497154948185,0.9816,0.6166,1.0,0.6166,False,
VEEV,Veeva Systems Inc.,Healthcare,Medical - Healthcare Information Services,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,25,False,-0.1405071494390722,0.04795737591630317,0.054407846438698504,-0.020507149439072204,0.1405071494390722,0.963,0.72972,0.95,0.693234,False,
ES,Eversource Energy,Utilities,Regulated Electric,hard_filter_rejected,step2_hard_filters,persistent_negative_fcf,,,,,,,,,,,,,
STZ,"Constellation Brands, Inc.",Consumer Defensive,Beverages - Wineries & Distilleries,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,55,False,-0.19501174728968176,0.06842353494866987,0.08653311541420411,-0.07501174728968177,0.19501174728968176,0.8209,0.7850699999999999,1.0,0.7850699999999999,False,
WRB,W. R. Berkley Corporation,Financial Services,Insurance - Property & Casualty,watchlist,step2_model_routing,insurance_model_not_supported,,,,,,,,,,,,,
DG,Dollar General Corporation,Consumer Defensive,Discount Stores,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,36,False,-0.16047816239763046,0.059994514667778304,0.05880112120066772,-0.040478162397630475,0.16047816239763046,0.6944,0.5347944000000001,1.0,0.5347944000000001,False,
EQR,Equity Residential,Real Estate,REIT - Residential,watchlist,step2_model_routing,reit_model_not_supported,,,,,,,,,,,,,
HUBB,Hubbell Incorporated,Industrials,Electrical Equipment & Parts,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,174,False,-0.39904393396529486,-0.15419554665331814,-0.14196754401345965,-0.27904393396529487,0.39904393396529486,0.8076,0.6978,1.0,0.6978,False,
RF,Regions Financial Corporation,Financial Services,Banks - Regional,watchlist,step2_model_routing,bank_model_not_supported,,,,,,,,,,,,,
SYF,Synchrony Financial,Financial Services,Financial - Credit Services,watchlist,step2_model_routing,consumer_finance_model_not_supported,,,,,,,,,,,,,
BG,Bunge Global S.A.,Consumer Defensive,Agricultural Farm Products,hard_filter_rejected,step2_hard_filters,interest_coverage;excessive_leverage,,,,,,,,,,,,,
AWK,"American Water Works Company, Inc.",Utilities,Regulated Water,hard_filter_rejected,step2_hard_filters,persistent_negative_fcf,,,,,,,,,,,,,
RL,Ralph Lauren Corporation,Consumer Cyclical,Apparel - Manufacturers,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,173,False,-0.3959391273182701,-0.13152795408168458,-0.1232081326685147,-0.2759391273182701,0.3959391273182701,0.859,0.5353,1.0,0.5353,False,
KEY,KeyCorp,Financial Services,Banks - Regional,watchlist,step2_model_routing,bank_model_not_supported,,,,,,,,,,,,,
DOW,Dow Inc.,Basic Materials,Chemicals,hard_filter_rejected,step2_hard_filters,interest_coverage,,,,,,,,,,,,,
DRI,"Darden Restaurants, Inc.",Consumer Cyclical,Restaurants,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,125,False,-0.30806011494889385,0.03474653737284828,0.06280336104100571,-0.18806011494889385,0.30806011494889385,0.8065,0.6252,1.0,0.6252,False,
PHM,"PulteGroup, Inc.",Consumer Cyclical,Residential Construction,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,18,False,-0.11741501855314707,0.08622216098156062,0.09494034184608613,0.002584981446852935,0.11741501855314707,0.7966,0.65934,1.0,0.65934,False,
